0.11,0.4959595719854651,0.9523330942291964,0.8994329220594158
0.11,0.49595957198546514,0.9523330942291964,0.8994329220594158
0.11,0.49595957198546514,0.9523330942291964,0.8994329220594158
0.21000000000000002,0.4474546953315626,0.9763289808578978,0.8961816209646664
0.31000000000000005,0.4397001094210994,0.9896605075969971,0.8970053426673544
0.31000000000000005,0.43970010942109955,0.9896605075969971,0.8970053426673544
0.31000000000000005,0.43970010942110066,0.9896605075969972,0.8970053426673544
0.41000000000000003,0.4396259547754714,0.9981175926541538,0.8985971074474961
0.51,0.44190342153799506,1.0040100460624313,0.900424034450856
0.6100000000000001,0.44508555272845735,1.0083906163615126,0.9023414279015755
0.7100000000000001,0.44866602639279807,1.01180540928497,0.9042986488697468
0.81,0.4524387092476331,1.0145659180104367,0.9062750976568422
0.91,0.4563110985600707,1.0168629001052962,0.9082615232335318
1.01,0.46023901490470687,1.0188197798768592,0.9102534952075494
1.11,0.4642006190507691,1.0205199926737598,0.9122488359175689
1.2100000000000002,0.4681850525788101,1.022021994442592,0.9142464595335619
1.2100000000000002,0.46818505257881005,1.022021994442592,0.9142464568257651
1.31,0.4721871020364166,1.0233679774247832,0.9162458447879455
1.31,0.4721871020364167,1.023367977424783,0.9162458447879455
1.4100000000000001,0.47620454885690944,1.0245891718024378,0.9182467699308665
1.4100000000000001,0.4762045488569096,1.0245891718024376,0.9182467699308665
1.51,0.4802367946838322,1.0257091989355926,0.9202491678997311
1.51,0.48023679468383207,1.0257091989355926,0.9202491678997311
1.51,0.4802367946838322,1.0257091989355924,0.9202491678997311
1.61,0.4842841239890964,1.0267462639525657,0.9222530878409312
1.61,0.48428412398909637,1.0267462639525657,0.9222530878409312
1.61,0.4842841239890964,1.0267462639525657,0.9222530878409312
1.7100000000000002,0.48834729862811593,1.0277146311431629,0.9242585855907391
1.7100000000000002,0.4883472986281158,1.0277146311431629,0.9242585855907391
1.81,0.49242733124382543,1.0286256418916044,0.9262657691382159
1.81,0.49242733124382526,1.028625641891604,0.9262657691382159
1.9100000000000001,0.49652535771583395,1.0294884326159635,0.9282747521588823
1.9100000000000001,0.4965253577158337,1.0294884326159632,0.9282747521588823
2.01,0.5006425656649175,1.0303104511071086,0.9302856531521372
2.11,0.5047801552065974,1.0310978344121053,0.9322985924567601
2.21,0.5089393184640738,1.0318556897617783,0.9343136890521951
2.31,0.5131212300516341,1.0325883064046053,0.9363310604485264
2.41,0.5173270439644736,1.0332993174165184,0.9383508221257165
2.41,0.5173270439644736,1.0332993174165186,0.9383508221257165
2.51,0.5215578941720243,1.033991824767985,0.9403730874323776
2.51,0.521557894172024,1.0339918247679847,0.9403730874323776
2.61,0.5258148973044,1.0346684970466578,0.9423979657934837
2.61,0.5258148973044,1.0346684970466578,0.9423979657934837
2.71,0.5300991564720245,1.0353316465835676,0.9444255742341894
2.71,0.5300991564720245,1.0353316465835676,0.9444255742341894
2.81,0.5344117656501538,1.035983290893084,0.9464560127524337
2.81,0.5344117656501538,1.035983290893084,0.9464560127524337
2.91,0.5387538142978648,1.0366252020439966,0.9484894005885853
2.91,0.5387538142978647,1.0366252020439966,0.9484894005885853
3.01,0.5431263920263444,1.037258946657194,0.9505258386473392
3.01,0.5431263920263444,1.037258946657194,0.9505258386473392
3.11,0.5475305932202641,1.037885918559925,0.952565439052637
3.21,0.5519675215704475,1.038507365640658,0.9546083121735612
3.31,0.5564382945092039,1.0391244120898655,0.9566545698121233
3.41,0.5609440475597567,1.0397380769446662,0.9587043253443042
3.51,0.5654859386231971,1.0403492896540911,0.960757694736554
3.61,0.5700651522335236,1.040958903229041,0.9628147963834927
3.61,0.5700651522335237,1.040958903229041,0.9628147963834927
3.71,0.5746829038155689,1.041567705424212,0.9648757518276032
