0.11,0.47650127516968926,0.9021813864164024,0.897487095943077
0.11,0.47650127516968943,0.9021813864164024,0.897487095943077
0.11,0.47650127516968926,0.9021813864164026,0.897487095943077
0.21000000000000002,0.3984533230333382,0.8976520996693227,0.8912814765417404
0.21000000000000002,0.39845332303333825,0.8976520996693227,0.8912814765417404
0.31000000000000005,0.37253759503640693,0.8973454629122697,0.8902890912824845
0.31000000000000005,0.3725375950364071,0.8973454629122698,0.8902890840952555
0.41000000000000003,0.3606430279601077,0.8981156714408529,0.8906988148071611
0.51,0.35473633857296094,0.8993320599588046,0.8917073261481432
0.6100000000000001,0.35199794714318294,0.9007798458418862,0.8930326673472107
0.7100000000000001,0.35116351976544957,0.9023647722474203,0.89454840487761
0.81,0.3515753817114566,0.9040386203969519,0.8961887713259197
0.91,0.3528552359606421,0.9057740280637191,0.8979159370367443
1.01,0.35476903459519626,0.9075542586636848,0.89970649413951
1.11,0.35716374392161826,0.9093684767152518,0.9015451484046538
1.2100000000000002,0.35993486957895154,0.911209348635972,0.9034214414343127
1.2100000000000002,0.3599348695789516,0.911209348635972,0.9034214414343127
1.31,0.36300853270104333,0.9130717313584602,0.9053279841854617
1.31,0.3630085327010433,0.9130717313584602,0.9053279841854617
1.4100000000000001,0.3663309906264221,0.9149519121310342,0.907259413932852
1.4100000000000001,0.3663309906264222,0.9149519121310343,0.907259413932852
1.51,0.3698622141879697,0.9168471461108262,0.9092117167479371
1.51,0.36986221418796944,0.9168471461108261,0.9092117167479371
1.51,0.36986221418796944,0.916847146110826,0.9092117167479371
1.61,0.37357179321368805,0.9187553635754594,0.9111818547441267
1.61,0.3735717932136887,0.9187553635754595,0.9111818547441267
1.61,0.3735717932136882,0.9187553635754594,0.9111818547441267
1.7100000000000002,0.3774362377196397,0.9206749781228974,0.9131674794998915
1.7100000000000002,0.37743623771963947,0.9206749781228974,0.9131674794998915
1.81,0.38143714737322754,0.9226047573087959,0.9151667504513973
1.81,0.3814371473732276,0.922604757308796,0.9151667504513974
1.9100000000000001,0.3855599386602321,0.9245437331627839,0.9171782104865361
1.9100000000000001,0.385559938660232,0.9245437331627838,0.9171782104865361
